Timestamp,Conductivity (uS/cm),Specific Conductance (uS/cm),Temperature (C),,CF (mg/L) k = 0.5606,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,mg/L,interval (s),mg-sec/L,Q (L/s),Q(cms)
4/1/2017 9:59,134.9,144.8,21.4,0,0,,533914.8233,1,533914.8233,1.872957926,0.001872958
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 9:59,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 9:59,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:00,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.8,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:01,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.8,21.4,0,0,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:02,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:03,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.4,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:04,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
4/1/2017 10:05,134.9,144.7,21.5,-0.1,-0.05606,,,,,,
