"Timestamp","Barometer (kPA)","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Dissolved Oxygen (%)","pH_1 (Units)","Temperature (C)","Comment","Site","Folder","Unit ID"
"1/26/2018 10:15:00","99.61","128.6","138.6","96.2","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:05","99.61","128.6","138.7","95.6","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:10","99.61","128.2","138.3","96.9","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:15","99.61","128.4","138.5","98.4","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:20","99.61","128.2","138.2","98.4","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:25","99.61","128","138","97.7","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:30","99.61","127.9","137.9","97.8","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:35","99.61","127.8","137.8","97.9","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:40","99.61","127.7","137.7","98","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:45","99.61","127.5","137.5","98.6","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:50","99.61","127.5","137.5","98.6","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:15:55","99.6","127.5","137.5","98.6","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:00","99.61","127.4","137.3","97.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:05","99.61","127","137","99.3","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:10","99.61","127.2","137.2","98.9","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:15","99.61","127","137","99","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:20","99.61","126.9","136.9","98.1","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:25","99.6","126.8","136.7","97.4","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:30","99.61","126.5","136.4","97.3","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:35","99.61","126.5","136.4","96.9","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:40","99.61","126.2","136.1","98.1","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:45","99.61","126","135.9","98.4","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:50","99.61","126.2","136.1","97.8","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:16:55","99.61","125.9","135.7","98.6","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:00","99.61","125.9","135.7","98.6","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:05","99.61","125.7","135.5","98.7","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:10","99.61","125.4","135.2","98","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:15","99.61","125.3","135.1","98","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:20","99.61","125.3","135.1","97.6","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:25","99.62","125.3","135","97.2","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:30","99.61","125.2","135","97.7","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:35","99.61","124.9","134.6","98.1","7.08","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:40","99.61","124.9","134.7","97.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:45","99.61","124.7","134.4","97.8","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:50","99.61","124.6","134.3","97.6","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:17:55","99.61","124.5","134.2","98","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:00","99.61","124.4","134.1","99.1","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:05","99.61","124.2","133.9","98.5","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:10","99.62","124.2","133.9","98.3","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:15","99.61","124.2","133.9","98.6","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:20","99.61","124.1","133.8","98.4","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:25","99.61","124","133.6","97.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:30","99.61","123.8","133.4","98.6","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:35","99.61","124.1","133.8","99.6","7.06","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:40","99.61","123.9","133.5","98.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:45","99.6","123.8","133.4","98.2","7.06","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:50","99.62","123.7","133.3","98.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:18:55","99.61","123.7","133.3","98.7","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:00","99.62","123.6","133.2","99.2","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:05","99.61","123.6","133.1","98.5","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:10","99.61","123.6","133.2","97.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:15","99.61","123.3","132.8","97.6","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:20","99.61","123","132.6","97.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:25","99.61","123","132.6","98.3","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:30","99.61","122.9","132.4","98","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:35","99.61","122.6","132.1","98.1","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:40","99.62","122.7","132.3","97.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:45","99.61","123","132.5","98","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:50","99.61","123","132.6","97.4","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:19:55","99.62","122.8","132.3","98.7","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:00","99.61","122.6","132.1","99.2","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:05","99.61","122.3","131.8","98","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:10","99.61","122.6","132.1","98.6","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:15","99.61","122.3","131.7","98.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:20","99.61","122.3","131.8","99.3","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:25","99.61","122.3","131.8","98.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:30","99.61","122","131.4","98.6","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:35","99.61","122","131.4","97.9","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:40","99.61","122","131.5","97.5","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:45","99.61","122","131.4","97.4","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:50","99.61","122","131.4","98.1","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:20:55","99.61","122","131.4","97.5","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:21:00","99.61","121.6","131","97.8","7.06","21.2","","LYON","LYON","STD"
"1/26/2018 10:21:05","99.61","121.7","131.1","98.5","7.06","21.2","","LYON","LYON","STD"
"1/26/2018 10:21:10","99.62","121.7","131.1","98","7.07","21.2","","LYON","LYON","STD"
"1/26/2018 10:21:15","99.6","121.7","131.1","97.7","7.06","21.2","","LYON","LYON","STD"
"1/26/2018 10:21:20","99.61","121.3","130.6","97.4","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:21:25","99.61","121.6","130.9","98.5","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:21:30","99.61","121.5","130.9","98.4","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:21:35","99.61","121.4","130.7","97.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:21:40","99.61","121.3","130.7","97.7","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:21:45","99.61","121.2","130.5","97.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:21:50","99.61","121.3","130.6","97.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:21:55","99.61","121.1","130.5","97.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:00","99.61","121.2","130.5","98.4","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:05","99.61","121.3","130.7","98.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:10","99.61","121.2","130.5","98.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:15","99.61","121","130.3","97.4","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:20","99.61","121.2","130.5","98","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:25","99.61","121","130.3","98.5","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:30","99.61","121.1","130.4","98.8","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:35","99.6","120.8","130.1","98.8","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:40","99.61","120.8","130.1","98","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:45","99.61","120.6","129.9","97.6","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:50","99.61","120.7","130","98.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:22:55","99.61","120.6","129.8","99.1","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:00","99.61","120.8","130.1","99.1","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:05","99.61","120.7","129.9","98.7","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:10","99.6","120.7","129.9","98.5","7.07","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:15","99.61","120.6","129.9","98.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:20","99.61","120.1","129.3","98.4","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:25","99.61","120.3","129.5","98.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:30","99.61","120.2","129.5","97.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:35","99.6","120.4","129.6","97.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:40","99.61","120.3","129.5","98.7","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:45","99.61","120.4","129.6","98.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:50","99.61","120.3","129.5","97.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:23:55","99.61","120.1","129.3","98","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:00","99.61","119.9","129.1","97.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:05","99.61","119.8","129","97.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:10","99.61","120.1","129.3","97.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:15","99.61","119.9","129.1","96.7","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:20","99.61","120.1","129.3","97.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:25","99.61","119.7","128.9","97.7","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:30","99.61","119.9","129","97.7","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:35","99.61","119.8","129","96.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:40","99.61","119.8","129","96.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:45","99.61","119.7","128.9","99.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:50","99.61","119.7","128.8","98.4","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:24:55","99.61","119.7","128.8","98.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:00","99.62","119.7","128.8","97.7","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:05","99.62","119.6","128.7","98.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:10","99.61","119.6","128.7","97.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:15","99.62","119.4","128.6","97.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:20","99.61","119.4","128.5","97.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:25","99.61","119.4","128.5","98","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:30","99.61","119.3","128.5","97.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:35","99.61","119.6","128.7","96.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:40","99.61","119.5","128.6","98","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:45","99.61","119.5","128.6","97.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:50","99.61","119.5","128.6","98.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:25:55","99.61","119.3","128.4","97.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:00","99.61","119.3","128.5","97.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:05","99.61","119.3","128.4","96.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:10","99.61","119.2","128.3","95.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:15","99.61","119.4","128.5","96.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:20","99.61","119.4","128.5","98","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:25","99.61","119.3","128.4","97.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:30","99.61","119.3","128.4","98.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:35","99.61","119.3","128.4","98.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:40","99.61","119.1","128.1","98.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:45","99.62","119.1","128.2","97.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:50","99.61","119","128.1","97.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:26:55","99.62","119.2","128.3","97.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:00","99.61","119.2","128.2","98.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:05","99.61","118.9","127.9","98.4","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:10","99.61","119","128.1","98.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:15","99.61","118.8","127.8","97.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:20","99.61","119","128","97.4","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:25","99.61","118.9","128","97.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:30","99.61","118.9","128","97.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:35","99.61","119","128","98.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:40","99.61","119","128.1","98.7","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:45","99.61","118.6","127.7","98.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:50","99.61","118.8","127.8","98.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:27:55","99.61","118.8","127.9","99.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:00","99.61","118.7","127.8","99.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:05","99.61","118.8","127.8","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:10","99.6","118.7","127.7","98.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:15","99.61","118.7","127.7","98.8","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:20","99.61","118.8","127.8","99.1","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:25","99.61","118.8","127.8","98.9","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:30","99.61","118.7","127.7","99.1","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:35","99.61","118.5","127.5","98","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:40","99.61","118.5","127.5","97.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:45","99.61","118.5","127.5","98.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:50","99.61","118.7","127.7","98.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:28:55","99.61","118.7","127.8","99.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:00","99.61","118.7","127.7","99.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:05","99.61","118.6","127.6","99.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:10","99.61","118.5","127.5","99.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:15","99.61","118.5","127.5","99.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:20","99.61","118.6","127.6","98.4","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:25","99.61","118.4","127.4","98.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:30","99.61","118.4","127.4","98.1","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:35","99.61","118.4","127.4","97.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:40","99.61","118.3","127.3","98.2","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:45","99.61","118.3","127.3","97.9","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:50","99.61","118.2","127.1","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:29:55","99.61","118.3","127.2","98.5","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:00","99.61","118.3","127.3","97.9","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:05","99.61","118.3","127.3","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:10","99.61","118.3","127.2","97.9","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:15","99.61","118.2","127.1","97.7","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:20","99.61","118.3","127.3","97.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:25","99.61","118.3","127.2","97.4","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:30","99.61","118.3","127.3","98","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:35","99.61","118.3","127.3","99.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:40","99.61","118.2","127.2","99","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:45","99.6","118.2","127.1","97.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:50","99.61","118.2","127.1","98.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:30:55","99.61","118.2","127.1","98.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:00","99.61","118.2","127.1","98.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:05","99.61","118.3","127.2","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:10","99.6","118.1","127","96.5","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:15","99.61","118.1","127","97.9","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:20","99.61","118.1","127","98.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:25","99.61","118","127","96.8","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:30","99.61","118","126.9","97.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:35","99.6","117.8","126.7","98.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:40","99.62","118","126.9","97","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:45","99.61","117.9","126.8","98","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:50","99.6","117.9","126.8","98.1","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:31:55","99.61","118","126.9","99.3","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:00","99.6","117.8","126.7","99.1","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:05","99.6","117.7","126.6","98","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:10","99.61","118","126.9","97.5","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:15","99.61","118","126.8","98.5","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:20","99.61","118.1","127","99.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:25","99.61","117.9","126.7","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:30","99.61","117.8","126.7","98.7","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:35","99.6","117.9","126.8","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:40","99.61","117.9","126.7","98.5","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:45","99.6","118","126.9","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:50","99.61","117.8","126.6","98.4","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:32:55","99.6","117.8","126.7","98.6","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:00","99.61","117.8","126.7","99.2","7.06","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:05","99.61","117.9","126.8","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:10","99.6","117.8","126.7","99.7","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:15","99.61","117.7","126.6","98.9","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:20","99.6","117.6","126.5","98.1","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:25","99.6","117.9","126.8","98.3","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:30","99.6","117.7","126.6","99.4","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:35","99.61","117.8","126.7","99.3","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:40","99.61","117.6","126.5","97.8","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:45","99.6","117.8","126.7","97.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:50","99.6","117.6","126.5","97.1","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:33:55","99.61","117.7","126.5","98.5","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:00","99.6","117.7","126.5","98.8","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:05","99.6","117.6","126.4","98.1","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:10","99.61","117.6","126.5","99","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:15","99.6","117.8","126.6","98.5","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:20","99.61","117.6","126.4","98.5","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:25","99.61","117.7","126.5","99.1","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:30","99.6","117.6","126.4","99.5","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:35","99.6","117.8","126.6","98.6","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:34:40","99.61","117.7","126.5","98.2","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:34:45","99.61","117.6","126.4","96.8","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:34:50","99.61","117.6","126.4","97.5","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:34:55","99.61","117.8","126.6","98.5","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:00","99.6","117.6","126.4","99.2","7.05","21.3","","LYON","LYON","STD"
"1/26/2018 10:35:05","99.6","117.4","126.2","97.4","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:10","99.6","117.5","126.3","97.3","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:15","99.61","117.5","126.3","98.1","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:20","99.6","117.5","126.2","98.2","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:25","99.6","117.5","126.3","97.8","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:30","99.6","117.4","126.2","98.5","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:35","99.6","117.4","126.2","97.9","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:40","99.61","117.6","126.4","98.2","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:45","99.61","117.4","126.2","99","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:50","99.6","117.5","126.3","99","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:35:55","99.6","117.6","126.4","97.8","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:00","99.61","117.5","126.3","97.6","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:05","99.6","117.5","126.3","98.2","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:10","99.6","117.5","126.3","97.7","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:15","99.6","117.6","126.4","97.2","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:20","99.6","117.5","126.3","97.7","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:25","99.6","117.3","126","98","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:30","99.6","117.5","126.2","98","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:35","99.61","117.6","126.3","97.6","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:40","99.61","117.5","126.3","98.4","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:45","99.6","117.4","126.1","97.8","7.06","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:50","99.6","117.5","126.2","98","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:36:55","99.6","117.2","126","97.5","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:00","99.61","117.3","126.1","96.7","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:05","99.6","117.4","126.2","97.7","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:10","99.59","117.4","126.2","98.2","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:15","99.6","117.4","126.1","98","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:20","99.6","117.4","126.1","98.9","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:25","99.59","117.3","126.1","98.6","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:30","99.61","117.3","126.1","99.2","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:35","99.61","117.4","126.2","98.5","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:40","99.6","117.3","126.1","98.9","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:45","99.6","117.4","126.2","97.9","7.05","21.4","","LYON","LYON","STD"
"1/26/2018 10:37:50","99.6","117.3","126.1","98.9","7.04","21.4","","LYON","LYON","STD"
