"Timestamp","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Dissolved Oxygen (mg/L)","Temperature (C)","Comment","Site","Folder","Unit ID"
"9/8/2017 12:44:36","347.3","357.7","7.18","23.5","","LYON","LYON","STD"
"9/8/2017 12:44:41","348.6","359.1","7.17","23.5","","LYON","LYON","STD"
"9/8/2017 12:44:46","349.7","360.2","7.28","23.5","","LYON","LYON","STD"
"9/8/2017 12:44:51","350.7","361.2","7.43","23.5","","LYON","LYON","STD"
"9/8/2017 12:44:56","351.4","362","7.46","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:01","353.6","364.2","7.41","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:06","355.4","366","7.46","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:11","356.9","367.6","7.46","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:16","357.8","368.6","7.46","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:21","359.3","370.2","7.46","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:26","361","371.9","7.48","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:31","361.9","372.8","7.51","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:36","362.2","373.2","7.51","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:41","363.9","374.9","7.42","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:46","365.4","376.4","7.34","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:51","366.8","377.9","7.33","23.5","","LYON","LYON","STD"
"9/8/2017 12:45:56","367.9","379","7.33","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:01","369.2","380.3","7.34","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:06","370.4","381.6","7.32","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:11","371.5","382.7","7.29","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:16","372.7","383.9","7.35","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:21","374","385.3","7.35","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:26","375","386.3","7.3","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:31","375.5","386.8","7.36","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:36","376.7","388","7.44","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:41","377.8","389.1","7.41","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:46","379.3","390.7","7.3","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:51","380.9","392.3","7.22","23.5","","LYON","LYON","STD"
"9/8/2017 12:46:56","381.8","393.2","7.19","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:01","382.5","393.9","7.17","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:06","383.1","394.6","7.12","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:11","384.5","396","7.12","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:16","386.7","398.3","7.2","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:21","388","399.6","7.25","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:26","389.2","400.9","7.26","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:31","390","401.7","7.33","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:36","391.1","402.8","7.41","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:41","391.4","403.1","7.44","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:46","391.8","403.5","7.45","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:51","393","404.8","7.39","23.5","","LYON","LYON","STD"
"9/8/2017 12:47:56","394.5","406.2","7.33","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:01","396.1","407.9","7.37","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:06","396.7","408.6","7.39","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:11","397.2","409.1","7.47","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:16","397.9","409.7","7.54","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:21","398.9","410.8","7.49","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:26","400.2","412","7.46","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:31","400.7","412.6","7.42","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:36","401.5","413.3","7.36","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:41","402.3","414.2","7.32","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:46","403.4","415.3","7.28","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:51","404.1","416","7.33","23.5","","LYON","LYON","STD"
"9/8/2017 12:48:56","404.7","416.6","7.35","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:01","405.8","417.8","7.29","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:06","406.4","418.4","7.25","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:11","406.8","418.8","7.21","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:16","407.9","419.9","7.19","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:21","408","420","7.25","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:26","408.7","420.6","7.25","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:31","409.7","421.7","7.29","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:36","410","422","7.35","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:41","410.3","422.3","7.32","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:46","410.5","422.5","7.26","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:51","411.3","423.3","7.21","23.5","","LYON","LYON","STD"
"9/8/2017 12:49:56","411.3","423.4","7.14","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:01","411.9","423.9","7.13","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:06","413","425","7.12","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:11","413.7","425.8","7.25","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:16","414.2","426.3","7.32","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:21","414.9","427","7.31","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:26","415.7","427.8","7.4","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:31","415.9","428","7.47","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:36","415.8","427.9","7.42","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:41","416.4","428.6","7.38","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:46","416.7","428.9","7.4","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:51","417.5","429.7","7.4","23.5","","LYON","LYON","STD"
"9/8/2017 12:50:56","418.1","430.3","7.38","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:01","418.6","430.8","7.49","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:06","418.9","431.2","7.54","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:11","419.4","431.7","7.5","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:16","419.5","431.7","7.43","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:21","419.6","431.9","7.32","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:26","419.9","432.2","7.24","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:31","420.2","432.5","7.17","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:36","420.6","432.9","7.15","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:41","421","433.4","7.14","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:46","421.2","433.5","7.14","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:51","421.5","433.8","7.19","23.5","","LYON","LYON","STD"
"9/8/2017 12:51:56","422.1","434.5","7.24","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:01","422.4","434.8","7.38","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:06","422.7","435.1","7.45","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:11","422.7","435.1","7.44","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:16","423.1","435.5","7.37","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:21","423.8","436.2","7.27","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:26","424.4","436.8","7.22","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:31","424.6","437","7.28","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:36","424.9","437.3","7.34","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:41","425.5","437.9","7.43","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:46","426.1","438.6","7.48","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:51","426.7","439.2","7.47","23.5","","LYON","LYON","STD"
"9/8/2017 12:52:56","427","439.5","7.43","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:01","427","439.5","7.4","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:06","427.2","439.7","7.4","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:11","427.5","440","7.41","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:16","428","440.5","7.36","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:21","428.5","441","7.32","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:26","428.9","441.4","7.26","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:31","429.1","441.6","7.29","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:36","429","441.5","7.29","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:41","429.5","442","7.27","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:46","429.8","442.4","7.3","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:51","430.3","442.9","7.37","23.5","","LYON","LYON","STD"
"9/8/2017 12:53:56","430.9","443.5","7.36","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:01","431.5","444","7.29","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:06","431.6","444.2","7.2","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:11","431.6","444.2","7.16","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:16","431.8","444.3","7.15","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:21","432.1","444.7","7.16","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:26","432.2","444.8","7.16","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:31","432.4","445","7.15","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:36","432.3","444.8","7.15","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:41","432.6","445.1","7.15","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:46","432.8","445.4","7.13","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:51","433.2","445.8","7.11","23.5","","LYON","LYON","STD"
"9/8/2017 12:54:56","433.4","445.9","7.13","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:01","433.5","446","7.26","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:06","433.7","446.2","7.35","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:11","433.8","446.3","7.38","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:16","434","446.6","7.42","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:21","434.1","446.7","7.46","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:26","434","446.6","7.47","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:31","433.8","446.3","7.41","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:36","433.9","446.4","7.33","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:41","434","446.6","7.33","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:46","434.5","447.1","7.29","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:51","434.8","447.3","7.23","23.5","","LYON","LYON","STD"
"9/8/2017 12:55:56","435","447.5","7.18","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:01","435.1","447.6","7.17","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:06","435.1","447.6","7.14","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:11","434.9","447.4","7.09","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:16","435","447.5","7.01","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:21","435.1","447.6","6.94","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:26","435.1","447.6","7.06","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:31","435.1","447.5","7.3","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:36","435.2","447.7","7.4","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:41","435.4","447.8","7.38","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:46","435.5","447.9","7.37","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:51","435.5","447.9","7.42","23.5","","LYON","LYON","STD"
"9/8/2017 12:56:56","435.4","447.9","7.36","23.5","","LYON","LYON","STD"
"9/8/2017 12:57:01","435.5","447.9","7.27","23.5","","LYON","LYON","STD"
"9/8/2017 12:57:06","435.5","447.9","7.27","23.5","","LYON","LYON","STD"
"9/8/2017 12:57:11","435.5","447.9","7.3","23.5","","LYON","LYON","STD"
"9/8/2017 12:57:16","435.4","447.8","7.4","23.5","","LYON","LYON","STD"
"9/8/2017 12:57:21","435.3","447.7","7.39","23.5","","LYON","LYON","STD"
"9/8/2017 12:57:26","435.3","447.7","7.28","23.5","","LYON","LYON","STD"
"9/8/2017 12:57:31","435.2","447.6","7.14","23.6","","LYON","LYON","STD"
"9/8/2017 12:57:36","434.9","447.3","7.1","23.6","","LYON","LYON","STD"
"9/8/2017 12:57:41","434.7","447.1","7.12","23.6","","LYON","LYON","STD"
"9/8/2017 12:57:46","434.8","447.2","7.13","23.6","","LYON","LYON","STD"
"9/8/2017 12:57:51","434.8","447.1","7.14","23.6","","LYON","LYON","STD"
"9/8/2017 12:57:56","434.6","447","7.15","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:01","434.6","446.9","7.16","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:06","434.5","446.8","7.18","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:11","434.1","446.4","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:16","434","446.3","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:21","433.9","446.2","7.17","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:26","433.9","446.2","7.14","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:31","433.8","446","7.12","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:36","433.7","445.9","7.1","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:41","433.5","445.7","7.07","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:46","433.1","445.3","7.09","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:51","433","445.2","7.1","23.6","","LYON","LYON","STD"
"9/8/2017 12:58:56","432.8","445","7.11","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:01","432.6","444.8","7.17","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:06","432.4","444.6","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:11","432.1","444.3","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:16","431.9","444.1","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:21","431.7","443.8","7.16","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:26","431.5","443.6","7.15","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:31","431.2","443.4","7.14","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:36","430.9","443","7.17","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:41","430.6","442.7","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:46","430.3","442.4","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:51","430","442.1","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 12:59:56","429.7","441.8","7.26","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:01","429.4","441.5","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:06","429.1","441.2","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:11","428.8","440.9","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:16","428.6","440.6","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:21","428.3","440.3","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:26","427.9","440","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:31","427.5","439.5","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:36","427.1","439.2","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:41","426.7","438.8","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:46","426.3","438.3","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:51","425.7","437.7","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:00:56","425.3","437.4","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:01","424.9","436.9","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:06","424.6","436.6","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:11","424.3","436.2","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:16","424","436","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:21","423.5","435.5","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:26","423.1","435.1","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:31","422.6","434.5","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:36","422.3","434.2","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:41","421.9","433.8","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:46","421.6","433.5","7.26","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:51","421.2","433.1","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:01:56","420.8","432.7","7.25","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:01","420.4","432.3","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:06","419.8","431.7","7.25","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:11","419.4","431.3","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:16","419","430.8","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:21","418.6","430.4","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:26","418.1","429.9","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:31","417.7","429.5","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:36","417","428.8","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:41","416.4","428.2","7.25","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:46","416","427.7","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:51","415.5","427.2","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:02:56","414.8","426.6","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:01","414.4","426.1","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:06","413.7","425.4","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:11","413.3","425","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:16","412.7","424.3","7.3","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:21","412.2","423.9","7.26","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:26","411.8","423.4","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:31","411.2","422.9","7.3","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:36","410.7","422.3","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:41","410.3","421.8","7.3","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:46","409.9","421.4","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:51","409.4","421","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:03:56","408.8","420.3","7.15","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:01","408","419.5","7.09","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:06","407.3","418.8","7.07","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:11","406.8","418.3","7.18","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:16","406.2","417.7","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:21","405.7","417.1","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:26","404.9","416.3","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:31","404.2","415.7","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:36","403.6","415","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:41","402.5","413.9","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:46","401.7","413","7.52","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:51","400.7","412","7.53","23.6","","LYON","LYON","STD"
"9/8/2017 13:04:56","400","411.3","7.54","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:01","399.3","410.6","7.57","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:06","398.3","409.6","7.57","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:11","397.5","408.7","7.54","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:16","396.8","408","7.52","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:21","396","407.2","7.52","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:26","394.7","405.8","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:31","394","405.2","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:36","393","404.1","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:41","392.6","403.7","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:46","392","403.1","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:51","391.5","402.6","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:05:56","391","402.1","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:01","390.1","401.2","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:06","389.4","400.3","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:11","388.6","399.6","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:16","388","399","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:21","387.3","398.2","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:26","386.5","397.3","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:31","385.5","396.4","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:36","384.9","395.7","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:41","384.2","395","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:46","383.6","394.4","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:51","382.7","393.4","7.14","23.6","","LYON","LYON","STD"
"9/8/2017 13:06:56","382.1","392.8","7.12","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:01","381.5","392.2","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:06","380.9","391.6","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:11","380.2","390.8","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:16","379.6","390.2","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:21","378.9","389.6","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:26","378.3","388.9","7.48","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:31","377.6","388.2","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:36","377","387.6","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:41","376.4","386.9","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:46","376.2","386.7","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:51","375.8","386.3","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:07:56","375.4","385.9","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:01","375","385.5","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:06","374.6","385.1","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:11","374.1","384.6","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:16","373.7","384.1","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:21","373.3","383.7","7.3","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:26","372.5","382.9","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:31","371.9","382.2","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:36","371.4","381.8","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:41","371","381.3","7.29","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:46","370.3","380.6","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:51","369.7","380","7.17","23.6","","LYON","LYON","STD"
"9/8/2017 13:08:56","369.2","379.5","7.14","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:01","368.7","379","7.13","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:06","368.3","378.6","7.14","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:11","367.7","377.9","7.15","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:16","367.2","377.4","7.18","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:21","366.6","376.9","7.26","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:26","366.2","376.4","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:31","365.7","375.9","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:36","365.2","375.4","7.16","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:41","364.4","374.5","7.11","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:46","363.7","373.9","7.12","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:51","363.4","373.6","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:09:56","362.8","372.9","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:01","362.2","372.3","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:06","361.7","371.7","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:11","361.2","371.2","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:16","360.8","370.8","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:21","360.3","370.3","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:26","360","370.1","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:31","359.5","369.5","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:36","358.7","368.7","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:41","358.6","368.5","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:46","358.3","368.3","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:51","357.9","367.9","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:10:56","357.3","367.3","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:01","356.7","366.6","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:06","356.2","366.1","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:11","355.7","365.6","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:16","355.2","365.1","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:21","354.9","364.7","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:26","354.5","364.4","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:31","354.1","363.9","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:36","353.5","363.3","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:41","353.1","362.9","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:46","352.9","362.6","7.45","23.6","","LYON","LYON","STD"
