Timestamp,Conductivity (uS/cm),Specific Conductance (µS/cm),Temperature (C),,CF (mg/L) k = 0.4947,,,,,,
6/2/2017 13:56,137.4,144.9,22.3,11.6,5.73852,,,,,,
6/2/2017 13:56,137.2,144.7,22.3,11.4,5.63958,,,,,,
6/2/2017 13:57,137.1,144.6,22.3,11.3,5.59011,,,,,,
6/2/2017 13:57,137,144.5,22.3,11.2,5.54064,,,,,,
6/2/2017 13:57,136.9,144.4,22.3,11.1,5.49117,,,,,,
6/2/2017 13:57,136.8,144.3,22.3,11,5.4417,,,,,,
6/2/2017 13:57,136.7,144.2,22.3,10.9,5.39223,,,,,,
6/2/2017 13:57,136.6,144.1,22.3,10.8,5.34276,,,,,,
6/2/2017 13:58,136.5,144,22.3,10.7,5.29329,,,,,,
6/2/2017 13:58,136.4,143.9,22.3,10.6,5.24382,,,,,,
6/2/2017 13:58,136.3,143.8,22.3,10.5,5.19435,,,,,,
6/2/2017 13:58,136.2,143.7,22.3,10.4,5.14488,,,,,,
6/2/2017 13:58,136.2,143.6,22.3,10.3,5.09541,,,,,,
6/2/2017 13:58,136.1,143.5,22.3,10.2,5.04594,,,,,,
6/2/2017 13:59,136,143.4,22.3,10.1,4.99647,,,,,,
6/2/2017 13:59,135.9,143.3,22.3,10,4.947,,,,,,
6/2/2017 13:59,135.8,143.2,22.3,9.9,4.89753,,,,,,
6/2/2017 13:59,135.7,143.1,22.3,9.8,4.84806,,,,,,
6/2/2017 13:59,135.7,143.1,22.3,9.8,4.84806,,,,,,
6/2/2017 13:59,135.6,143,22.3,9.7,4.79859,,,,,,
6/2/2017 14:00,135.5,142.9,22.3,9.6,4.74912,,,,,,
6/2/2017 14:00,135.5,142.9,22.3,9.6,4.74912,,,,,,
6/2/2017 14:00,135.4,142.7,22.3,9.4,4.65018,,,,,,
6/2/2017 14:00,135.3,142.7,22.3,9.4,4.65018,,,,,,
6/2/2017 14:00,135.2,142.6,22.3,9.3,4.60071,,,,,,
6/2/2017 14:00,135.1,142.5,22.3,9.2,4.55124,,,,,,
6/2/2017 14:01,135.1,142.5,22.3,9.2,4.55124,,,,,,
6/2/2017 14:01,135,142.4,22.3,9.1,4.50177,,,,,,
6/2/2017 14:01,135,142.3,22.3,9,4.4523,,,,,,
6/2/2017 14:01,134.9,142.2,22.3,8.9,4.40283,,,,,,
6/2/2017 14:01,134.8,142.1,22.3,8.8,4.35336,,,,,,
6/2/2017 14:01,134.7,142.1,22.3,8.8,4.35336,,,,,,
6/2/2017 14:02,134.6,142,22.3,8.7,4.30389,,,,,,
6/2/2017 14:02,134.5,141.9,22.3,8.6,4.25442,,,,,,
6/2/2017 14:02,134.5,141.8,22.3,8.5,4.20495,,,,,,
6/2/2017 14:02,134.4,141.8,22.3,8.5,4.20495,,,,,,
6/2/2017 14:02,134.3,141.7,22.3,8.4,4.15548,,,,,,
6/2/2017 14:02,134.3,141.6,22.3,8.3,4.10601,,,,,,
6/2/2017 14:03,134.2,141.6,22.3,8.3,4.10601,,,,,,
6/2/2017 14:03,134.1,141.4,22.3,8.1,4.00707,,,,,,
6/2/2017 14:03,134.1,141.4,22.3,8.1,4.00707,,,,,,
6/2/2017 14:03,134,141.3,22.3,8,3.9576,,,,,,
6/2/2017 14:03,134,141.3,22.3,8,3.9576,,,,,,
6/2/2017 14:03,133.9,141.2,22.3,7.9,3.90813,,,,,,
6/2/2017 14:04,133.8,141.1,22.3,7.8,3.85866,,,,,,
6/2/2017 14:04,133.8,141.1,22.3,7.8,3.85866,,,,,,
6/2/2017 14:04,133.7,141,22.3,7.7,3.80919,,,,,,
6/2/2017 14:04,133.6,140.9,22.3,7.6,3.75972,,,,,,
6/2/2017 14:04,133.6,140.9,22.3,7.6,3.75972,,,,,,
6/2/2017 14:04,133.6,140.8,22.3,7.5,3.71025,,,,,,
6/2/2017 14:05,133.5,140.8,22.3,7.5,3.71025,,,,,,
6/2/2017 14:05,133.4,140.7,22.3,7.4,3.66078,,,,,,
6/2/2017 14:05,133.4,140.6,22.3,7.3,3.61131,,,,,,
6/2/2017 14:05,133.3,140.6,22.3,7.3,3.61131,,,,,,
6/2/2017 14:05,133.3,140.5,22.3,7.2,3.56184,,,,,,
6/2/2017 14:05,133.2,140.5,22.3,7.2,3.56184,,,,,,
6/2/2017 14:06,133.1,140.3,22.3,7,3.4629,,,,,,
6/2/2017 14:06,133.1,140.3,22.3,7,3.4629,,,,,,
6/2/2017 14:06,133,140.2,22.3,6.9,3.41343,,,,,,
6/2/2017 14:06,133,140.2,22.3,6.9,3.41343,,,,,,
6/2/2017 14:06,132.9,140.2,22.3,6.9,3.41343,,,,,,
6/2/2017 14:06,132.9,140.1,22.3,6.8,3.36396,,,,,,
6/2/2017 14:07,132.8,140,22.3,6.7,3.31449,,,,,,
6/2/2017 14:07,132.8,140,22.3,6.7,3.31449,,,,,,
6/2/2017 14:07,132.7,139.9,22.3,6.6,3.26502,,,,,,
6/2/2017 14:07,132.6,139.9,22.3,6.6,3.26502,,,,,,
6/2/2017 14:07,132.6,139.8,22.3,6.5,3.21555,,,,,,
6/2/2017 14:07,132.5,139.8,22.3,6.5,3.21555,,,,,,
6/2/2017 14:08,132.5,139.7,22.3,6.4,3.16608,,,,,,
6/2/2017 14:08,132.4,139.6,22.3,6.3,3.11661,,,,,,
6/2/2017 14:08,132.4,139.6,22.3,6.3,3.11661,,,,,,
6/2/2017 14:08,132.3,139.5,22.3,6.2,3.06714,,,,,,
6/2/2017 14:08,132.3,139.5,22.3,6.2,3.06714,,,,,,
6/2/2017 14:08,132.2,139.5,22.3,6.2,3.06714,,,,,,
6/2/2017 14:09,132.2,139.4,22.3,6.1,3.01767,,,,,,
6/2/2017 14:09,132.2,139.4,22.3,6.1,3.01767,,,,,,
6/2/2017 14:09,132.1,139.3,22.3,6,2.9682,,,,,,
6/2/2017 14:09,132.1,139.3,22.3,6,2.9682,,,,,,
6/2/2017 14:09,132,139.2,22.3,5.9,2.91873,,,,,,
6/2/2017 14:09,132,139.2,22.3,5.9,2.91873,,,,,,
6/2/2017 14:10,131.9,139.1,22.3,5.8,2.86926,,,,,,
6/2/2017 14:10,131.9,139.1,22.3,5.8,2.86926,,,,,,
6/2/2017 14:10,131.9,139.1,22.3,5.8,2.86926,,,,,,
6/2/2017 14:10,131.8,139,22.3,5.7,2.81979,,,,,,
6/2/2017 14:10,131.8,139,22.3,5.7,2.81979,,,,,,
6/2/2017 14:10,131.8,139,22.3,5.7,2.81979,,,,,,
6/2/2017 14:11,131.8,139,22.3,5.7,2.81979,,,,,,
6/2/2017 14:11,131.8,138.9,22.3,5.6,2.77032,,,,,,
6/2/2017 14:11,131.7,138.9,22.3,5.6,2.77032,,,,,,
6/2/2017 14:11,131.7,138.9,22.3,5.6,2.77032,,,,,,
6/2/2017 14:11,131.7,138.8,22.3,5.5,2.72085,,,,,,
6/2/2017 14:11,131.7,138.8,22.3,5.5,2.72085,,,,,,
6/2/2017 14:12,131.6,138.8,22.3,5.5,2.72085,,,,,,
6/2/2017 14:12,131.6,138.7,22.3,5.4,2.67138,,,,,,
6/2/2017 14:12,131.6,138.7,22.3,5.4,2.67138,,,,,,
6/2/2017 14:12,131.5,138.7,22.3,5.4,2.67138,,,,,,
6/2/2017 14:12,131.5,138.7,22.3,5.4,2.67138,,,,,,
6/2/2017 14:12,131.5,138.6,22.3,5.3,2.62191,,,,,,
6/2/2017 14:13,131.5,138.6,22.3,5.3,2.62191,,,,,,
6/2/2017 14:13,131.4,138.6,22.3,5.3,2.62191,,,,,,
6/2/2017 14:13,131.4,138.5,22.3,5.2,2.57244,,,,,,
6/2/2017 14:13,131.3,138.5,22.3,5.2,2.57244,,,,,,
6/2/2017 14:13,131.3,138.4,22.3,5.1,2.52297,,,,,,
6/2/2017 14:13,131.2,138.4,22.3,5.1,2.52297,,,,,,
6/2/2017 14:14,131.2,138.4,22.3,5.1,2.52297,,,,,,
6/2/2017 14:14,131.2,138.4,22.3,5.1,2.52297,,,,,,
6/2/2017 14:14,131.2,138.4,22.3,5.1,2.52297,,,,,,
6/2/2017 14:14,131.2,138.3,22.3,5,2.4735,,,,,,
6/2/2017 14:14,131.2,138.3,22.3,5,2.4735,,,,,,
6/2/2017 14:14,131.1,138.2,22.3,4.9,2.42403,,,,,,
6/2/2017 14:15,131.1,138.2,22.3,4.9,2.42403,,,,,,
6/2/2017 14:15,131,138.2,22.3,4.9,2.42403,,,,,,
6/2/2017 14:15,131,138.2,22.3,4.9,2.42403,,,,,,
6/2/2017 14:15,130.9,138.1,22.3,4.8,2.37456,,,,,,
6/2/2017 14:15,130.9,138.1,22.3,4.8,2.37456,,,,,,
6/2/2017 14:15,130.9,138,22.3,4.7,2.32509,,,,,,
6/2/2017 14:16,130.9,138,22.3,4.7,2.32509,,,,,,
6/2/2017 14:16,130.9,138,22.3,4.7,2.32509,,,,,,
6/2/2017 14:16,130.8,138,22.3,4.7,2.32509,,,,,,
6/2/2017 14:16,130.9,138,22.3,4.7,2.32509,,,,,,
6/2/2017 14:16,130.9,138,22.3,4.7,2.32509,,,,,,
6/2/2017 14:16,130.8,137.9,22.3,4.6,2.27562,,,,,,
6/2/2017 14:17,130.7,137.9,22.3,4.6,2.27562,,,,,,
6/2/2017 14:17,130.7,137.8,22.3,4.5,2.22615,,,,,,
6/2/2017 14:17,130.7,137.8,22.3,4.5,2.22615,,,,,,
6/2/2017 14:17,130.7,137.8,22.3,4.5,2.22615,,,,,,
6/2/2017 14:17,130.7,137.8,22.3,4.5,2.22615,,,,,,
6/2/2017 14:17,130.6,137.7,22.3,4.4,2.17668,,,,,,
6/2/2017 14:18,130.6,137.7,22.3,4.4,2.17668,,,,,,
6/2/2017 14:18,130.6,137.7,22.3,4.4,2.17668,,,,,,
6/2/2017 14:18,130.6,137.7,22.3,4.4,2.17668,,,,,,
6/2/2017 14:18,130.5,137.6,22.3,4.3,2.12721,,,,,,
6/2/2017 14:18,130.5,137.6,22.3,4.3,2.12721,,,,,,
6/2/2017 14:18,130.5,137.6,22.3,4.3,2.12721,,,,,,
6/2/2017 14:19,130.4,137.5,22.3,4.2,2.07774,,,,,,
6/2/2017 14:19,130.4,137.5,22.3,4.2,2.07774,,,,,,
6/2/2017 14:19,130.4,137.5,22.3,4.2,2.07774,,,,,,
6/2/2017 14:19,130.4,137.5,22.3,4.2,2.07774,,,,,,
6/2/2017 14:19,130.4,137.5,22.3,4.2,2.07774,,,,,,
6/2/2017 14:19,130.4,137.5,22.3,4.2,2.07774,,,,,,
6/2/2017 14:20,130.4,137.4,22.3,4.1,2.02827,,,,,,
6/2/2017 14:20,130.3,137.4,22.3,4.1,2.02827,,,,,,
6/2/2017 14:20,130.3,137.4,22.3,4.1,2.02827,,,,,,
6/2/2017 14:20,130.3,137.4,22.3,4.1,2.02827,,,,,,
6/2/2017 14:20,130.3,137.4,22.3,4.1,2.02827,,,,,,
6/2/2017 14:20,130.3,137.4,22.3,4.1,2.02827,,,,,,
6/2/2017 14:21,130.3,137.4,22.3,4.1,2.02827,,,,,,
6/2/2017 14:21,130.2,137.3,22.3,4,1.9788,,,,,,
6/2/2017 14:21,130.2,137.3,22.3,4,1.9788,,,,,,
6/2/2017 14:21,130.2,137.3,22.3,4,1.9788,,,,,,
6/2/2017 14:21,130.2,137.3,22.3,4,1.9788,,,,,,
6/2/2017 14:21,130.2,137.3,22.3,4,1.9788,,,,,,
6/2/2017 14:22,130.2,137.2,22.3,3.9,1.92933,,,,,,
6/2/2017 14:22,130.2,137.2,22.3,3.9,1.92933,,,,,,
6/2/2017 14:22,130.2,137.2,22.3,3.9,1.92933,,,,,,
6/2/2017 14:22,130.1,137.2,22.3,3.9,1.92933,,,,,,
6/2/2017 14:22,130.1,137.2,22.3,3.9,1.92933,,,,,,
6/2/2017 14:22,130.1,137.2,22.3,3.9,1.92933,,,,,,
6/2/2017 14:23,130.1,137.2,22.3,3.9,1.92933,,,,,,
6/2/2017 14:23,130.1,137.1,22.3,3.8,1.87986,,,,,,
6/2/2017 14:23,130.1,137.1,22.3,3.8,1.87986,,,,,,
6/2/2017 14:23,130.1,137.1,22.3,3.8,1.87986,,,,,,
6/2/2017 14:23,130.1,137.1,22.3,3.8,1.87986,,,,,,
6/2/2017 14:23,130,137.1,22.3,3.8,1.87986,,,,,,
6/2/2017 14:24,130,137.1,22.3,3.8,1.87986,,,,,,
6/2/2017 14:24,130,137.1,22.3,3.8,1.87986,,,,,,
6/2/2017 14:24,130,137,22.3,3.7,1.83039,,,,,,
6/2/2017 14:24,130,137,22.3,3.7,1.83039,,,,,,
6/2/2017 14:24,129.9,137,22.3,3.7,1.83039,,,,,,
6/2/2017 14:24,130,137,22.3,3.7,1.83039,,,,,,
6/2/2017 14:25,129.9,137,22.3,3.7,1.83039,,,,,,
6/2/2017 14:25,129.9,137,22.3,3.7,1.83039,,,,,,
6/2/2017 14:25,129.9,136.9,22.3,3.6,1.78092,,,,,,
6/2/2017 14:25,129.9,137,22.3,3.7,1.83039,,,,,,
6/2/2017 14:25,129.9,136.9,22.3,3.6,1.78092,,,,,,
6/2/2017 14:25,129.8,136.9,22.3,3.6,1.78092,,,,,,
6/2/2017 14:26,129.9,136.9,22.3,3.6,1.78092,,,,,,
6/2/2017 14:26,129.8,136.9,22.3,3.6,1.78092,,,,,,
6/2/2017 14:26,129.8,136.9,22.3,3.6,1.78092,,,,,,
6/2/2017 14:26,129.8,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:26,129.8,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:26,129.8,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:27,129.8,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:27,129.7,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:27,129.8,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:27,129.8,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:27,129.7,136.7,22.3,3.4,1.68198,,,,,,
6/2/2017 14:27,129.7,136.7,22.3,3.4,1.68198,,,,,,
6/2/2017 14:28,129.7,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:28,129.7,136.7,22.3,3.4,1.68198,,,,,,
6/2/2017 14:28,129.7,136.7,22.3,3.4,1.68198,,,,,,
6/2/2017 14:28,129.7,136.7,22.3,3.4,1.68198,,,,,,
6/2/2017 14:28,129.7,136.8,22.3,3.5,1.73145,,,,,,
6/2/2017 14:28,129.7,136.7,22.3,3.4,1.68198,,,,,,
6/2/2017 14:29,129.7,136.7,22.3,3.4,1.68198,,,,,,
6/2/2017 14:29,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:29,129.7,136.7,22.3,3.4,1.68198,,,,,,
6/2/2017 14:29,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:29,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:29,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:30,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:30,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:30,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:30,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:30,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:30,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:31,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:31,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:31,129.6,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:31,129.6,136.6,22.3,3.3,1.63251,,,,,,
6/2/2017 14:31,129.6,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:31,129.6,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:32,129.6,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:32,129.6,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:32,129.6,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:32,129.5,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:32,129.5,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:32,129.5,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:33,129.5,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:33,129.5,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:33,129.5,136.5,22.3,3.2,1.58304,,,,,,
6/2/2017 14:33,129.5,136.4,22.3,3.1,1.53357,,,,,,
6/2/2017 14:33,129.5,136.4,22.3,3.1,1.53357,,,,,,
6/2/2017 14:33,129.5,136.4,22.3,3.1,1.53357,,,,,,
6/2/2017 14:34,129.4,136.4,22.3,3.1,1.53357,,,,,,
6/2/2017 14:34,129.4,136.4,22.3,3.1,1.53357,,,,,,
6/2/2017 14:34,129.4,136.4,22.3,3.1,1.53357,,,,,,
6/2/2017 14:34,129.5,136.4,22.3,3.1,1.53357,,,,,,
6/2/2017 14:34,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:34,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:35,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:35,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:35,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:35,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:35,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:35,129.3,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:36,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:36,129.3,136.2,22.3,2.9,1.43463,,,,,,
6/2/2017 14:36,129.3,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:36,129.3,136.2,22.3,2.9,1.43463,,,,,,
6/2/2017 14:36,129.4,136.3,22.3,3,1.4841,,,,,,
6/2/2017 14:36,129.3,136.2,22.3,2.9,1.43463,,,,,,
6/2/2017 14:37,129.3,136.2,22.4,2.9,1.43463,,,,,,
6/2/2017 14:37,129.3,136.2,22.4,2.9,1.43463,,,,,,
6/2/2017 14:37,129.3,136.2,22.4,2.9,1.43463,,,,,,
6/2/2017 14:37,129.3,136.2,22.4,2.9,1.43463,,,,,,
6/2/2017 14:37,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:37,129.3,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:38,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:38,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:38,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:38,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:38,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:38,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:39,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:39,129.2,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:39,129.2,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:39,129.2,136.1,22.4,2.8,1.38516,,,,,,
6/2/2017 14:39,129.2,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:39,129.2,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:40,129.2,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:40,129.1,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:40,129.1,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:40,129.1,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:40,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:40,129.1,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:41,129.1,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:41,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:41,129.1,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:41,129.1,136,22.4,2.7,1.33569,,,,,,
6/2/2017 14:41,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:41,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:42,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:42,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:42,129,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:42,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:42,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:42,129.1,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:43,129,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:43,129,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:43,129,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:43,129,135.9,22.4,2.6,1.28622,,,,,,
6/2/2017 14:43,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:43,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:44,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:44,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:44,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:44,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:44,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:44,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:45,128.9,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:45,129,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:45,128.9,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:45,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:45,128.9,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:45,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:46,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:46,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:46,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:46,128.9,135.8,22.4,2.5,1.23675,,,,,,
6/2/2017 14:46,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:46,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:47,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:47,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:47,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:47,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:47,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:47,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:48,128.8,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:48,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:48,128.8,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:48,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:48,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:48,128.8,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:49,128.8,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:49,128.9,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:49,128.8,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:49,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:49,128.8,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:49,128.8,135.7,22.4,2.4,1.18728,,,,,,
6/2/2017 14:50,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:50,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:50,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:50,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:50,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:50,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:51,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:51,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:51,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:51,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:51,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:51,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:52,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:52,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:52,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:52,128.7,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:52,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:52,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:53,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:53,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:53,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:53,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:53,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:53,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:54,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:54,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:54,128.8,135.6,22.4,2.3,1.13781,,,,,,
6/2/2017 14:54,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:54,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:54,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:55,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:55,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:55,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:55,128.6,135.4,22.4,2.1,1.03887,,,,,,
6/2/2017 14:55,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:55,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:56,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:56,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:56,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:56,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:56,128.6,135.4,22.4,2.1,1.03887,,,,,,
6/2/2017 14:56,128.6,135.4,22.4,2.1,1.03887,,,,,,
6/2/2017 14:57,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:57,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:57,128.6,135.4,22.4,2.1,1.03887,,,,,,
6/2/2017 14:57,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:57,128.6,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:57,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:58,128.7,135.5,22.4,2.2,1.08834,,,,,,
6/2/2017 14:58,128.6,135.4,22.4,2.1,1.03887,,,,,,
6/2/2017 14:58,128.6,135.5,22.4,2.2,1.08834,,,,,,
