"Timestamp","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Temperature (C)","Comment","Site","Folder","Unit ID"
"10/15/2016 11:42:48","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:49","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:50","125.4","132.8","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:51","125.3","132.8","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:52","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:53","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:54","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:55","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:56","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:57","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:58","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:42:59","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:00","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:01","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:02","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:03","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:04","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:05","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:06","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:07","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:08","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:09","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:10","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:11","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:12","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:13","125.4","132.8","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:14","125.4","132.8","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:15","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:16","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:17","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:18","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:19","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:20","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:21","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:22","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:23","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:24","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:25","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:26","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:27","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:28","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:29","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:30","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:31","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:32","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:33","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:34","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:35","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:36","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:37","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:38","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:39","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:40","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:41","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:42","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:43","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:44","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:45","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:46","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:47","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:48","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:49","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:50","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:51","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:52","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:53","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:54","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:55","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:56","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:57","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:58","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:43:59","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:00","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:01","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:02","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:03","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:04","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:05","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:06","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:07","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:08","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:09","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:10","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:11","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:12","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:13","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:14","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:15","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:16","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:17","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:18","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:19","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:20","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:21","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:22","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:23","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:24","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:25","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:26","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:27","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:28","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:29","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:30","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:31","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:32","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:33","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:34","125.6","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:35","125.5","133","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:36","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:37","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:38","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:39","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:40","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:41","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:42","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:43","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:44","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:45","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:46","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:47","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:48","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:49","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:50","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:51","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:52","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:53","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:54","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:55","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:56","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:57","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:58","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:44:59","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:00","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:01","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:02","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:03","125.5","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:04","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:05","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:06","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:07","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:08","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:09","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:10","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:11","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:12","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:13","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:14","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:15","125.4","132.9","22.1","","LYON","LYON","STD"
"10/15/2016 11:45:16","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:17","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:18","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:19","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:20","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:21","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:22","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:23","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:24","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:25","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:26","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:27","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:28","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:29","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:30","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:31","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:32","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:33","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:34","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:35","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:36","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:37","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:38","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:39","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:40","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:41","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:42","125.4","133","22","","LYON","LYON","STD"
"10/15/2016 11:45:43","125.5","133","22","","LYON","LYON","STD"
"10/15/2016 11:45:44","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:45","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:46","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:47","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:48","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:49","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:50","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:51","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:52","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:53","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:54","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:55","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:56","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:57","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:58","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:45:59","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:00","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:01","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:02","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:03","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:04","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:05","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:06","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:07","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:08","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:09","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:10","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:11","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:12","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:13","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:14","125.4","133","22","","LYON","LYON","STD"
"10/15/2016 11:46:15","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:16","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:17","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:18","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:19","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:20","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:21","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:22","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:23","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:24","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:25","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:26","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:27","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:28","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:29","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:30","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:31","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:32","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:33","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:34","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:35","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:36","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:37","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:38","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:39","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:40","125.3","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:41","125.3","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:42","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:43","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:44","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:45","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:46","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:47","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:48","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:49","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:50","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:51","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:52","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:53","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:54","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:55","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:56","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:57","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:58","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:46:59","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:00","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:01","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:02","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:03","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:04","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:05","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:06","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:07","125.3","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:08","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:09","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:10","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:11","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:12","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:13","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:14","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:15","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:16","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:17","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:18","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:19","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:20","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:21","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:22","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:23","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:24","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:25","125.3","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:26","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:27","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:28","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:29","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:30","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:31","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:32","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:33","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:34","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:35","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:36","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:37","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:38","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:39","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:40","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:41","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:42","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:43","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:44","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:45","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:46","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:47","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:48","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:49","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:50","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:51","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:52","125.3","132.8","22","","LYON","LYON","STD"
"10/15/2016 11:47:53","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:54","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:55","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:56","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:57","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:58","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:47:59","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:00","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:01","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:02","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:03","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:04","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:05","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:06","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:07","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:08","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:09","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:10","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:11","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:12","125.3","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:13","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:14","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:15","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:16","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:17","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:18","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:19","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:20","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:21","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:22","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:23","125.4","132.9","22","","LYON","LYON","STD"
"10/15/2016 11:48:24","125.3","132.8","22","","LYON","LYON","STD"
"10/15/2016 11:48:25","125.4","132.9","22","","LYON","LYON","STD"
