"Timestamp","Barometer (kPA)","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Dissolved Oxygen (%)","pH_1 (Units)","Temperature (C)","Comment","Site","Folder","Unit ID"
"3/2/2018 13:22:12","100.06","91.3","100.5","104.6","7.33","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:17","100.06","91.4","100.5","104.6","7.33","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:22","100.06","91.3","100.4","104","7.33","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:27","100.06","91.4","100.5","103.9","7.32","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:32","100.06","91.3","100.5","104","7.32","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:37","100.06","91.3","100.4","103.4","7.31","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:42","100.06","91.3","100.4","102.8","7.31","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:47","100.06","91.4","100.6","103.8","7.3","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:52","100.06","91.4","100.6","103.9","7.3","20.2","","LYON","LYON","STD"
"3/2/2018 13:22:57","100.06","91.3","100.5","104.1","7.29","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:02","100.06","91.3","100.4","104.5","7.28","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:07","100.06","91.3","100.4","104","7.29","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:12","100.06","91.3","100.4","104.4","7.29","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:17","100.06","91.3","100.4","104.4","7.28","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:22","100.06","91.3","100.4","104.2","7.28","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:27","100.05","91.3","100.5","104.2","7.28","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:32","100.06","91.2","100.4","104.2","7.27","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:37","100.05","91.2","100.3","103.2","7.27","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:42","100.05","91.2","100.4","103.4","7.27","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:47","100.05","91.3","100.4","103.8","7.26","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:52","100.06","91.2","100.3","103.6","7.26","20.2","","LYON","LYON","STD"
"3/2/2018 13:23:57","100.06","91.2","100.3","103.8","7.26","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:02","100.06","91.2","100.3","104","7.25","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:07","100.06","91.2","100.4","103.6","7.25","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:12","100.06","91.2","100.3","103.3","7.25","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:17","100.06","91.2","100.3","103.6","7.24","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:22","100.06","91.1","100.2","104.3","7.24","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:27","100.06","91.2","100.3","104","7.23","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:32","100.06","91.2","100.3","104.2","7.23","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:37","100.06","91.1","100.3","103.6","7.23","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:42","100.06","91.1","100.2","103.5","7.23","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:47","100.05","91.2","100.3","103.9","7.22","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:52","100.06","91.2","100.3","103.8","7.22","20.2","","LYON","LYON","STD"
"3/2/2018 13:24:57","100.06","91.1","100.3","103.8","7.21","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:02","100.06","91.2","100.3","104","7.22","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:07","100.06","91.2","100.3","104","7.21","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:12","100.06","91.1","100.2","104","7.21","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:17","100.06","91.1","100.2","103.8","7.2","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:22","100.06","91.2","100.3","103.9","7.2","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:27","100.06","91.2","100.3","103.5","7.18","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:32","100.05","91.2","100.3","103.5","7.19","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:37","100.05","91.1","100.2","103.4","7.18","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:42","100.06","91.1","100.2","102.4","7.19","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:47","100.05","91.1","100.2","102.9","7.19","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:52","100.06","91","100.1","103.3","7.18","20.2","","LYON","LYON","STD"
"3/2/2018 13:25:57","100.05","91.2","100.3","103.1","7.19","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:02","100.06","91.1","100.3","103.1","7.18","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:07","100.06","91.1","100.2","103","7.18","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:12","100.06","91.2","100.3","103.3","7.18","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:17","100.06","91.1","100.2","103.3","7.17","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:22","100.06","91.1","100.2","103.3","7.17","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:27","100.06","91","100.2","103.9","7.17","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:32","100.06","91.1","100.2","103.2","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:37","100.06","91.2","100.3","103.3","7.17","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:42","100.05","91.1","100.2","103.7","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:47","100.06","91.1","100.2","103.8","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:52","100.06","91","100.2","103.6","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:26:57","100.05","91.1","100.2","103.8","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:02","100.05","91.1","100.2","103","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:07","100.06","91","100.1","103","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:12","100.06","91.1","100.2","103.6","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:17","100.06","91","100.1","103.7","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:22","100.06","91","100.1","103.4","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:27","100.06","91","100.1","103.6","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:32","100.06","91","100.1","103.6","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:37","100.06","91","100.1","103.8","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:42","100.06","91","100.1","103.3","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:47","100.06","91.1","100.2","103.6","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:52","100.06","91.3","100.4","103.8","7.14","20.2","","LYON","LYON","STD"
"3/2/2018 13:27:57","100.06","92.1","101.3","103.6","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:02","100.06","93","102.3","103.5","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:07","100.06","95.6","105.2","103.5","7.11","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:12","100.06","105.1","115.6","102.4","7.06","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:17","100.06","114.5","126","102.8","7.03","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:22","100.07","125.3","137.9","102.7","6.99","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:27","100.06","140.9","155","102.6","6.95","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:32","100.06","152","167.2","102.6","6.94","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:37","100.06","162","178.2","102.7","6.92","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:42","100.07","166.6","183.3","102.9","6.91","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:47","100.06","173.6","191","103.3","6.91","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:52","100.06","178.5","196.4","103.2","6.91","20.2","","LYON","LYON","STD"
"3/2/2018 13:28:57","100.06","177.8","195.6","102.5","6.93","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:02","100.06","175.8","193.4","102.4","6.95","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:07","100.06","173.5","190.8","102.9","6.97","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:12","100.06","170.5","187.6","103.4","6.98","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:17","100.06","162.5","178.7","103.3","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:22","100.06","161.1","177.2","103.4","7.02","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:27","100.06","154.4","169.8","103.5","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:32","100.06","145.4","159.9","103.6","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:37","100.05","139.7","153.7","103.9","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:42","100.06","136.8","150.5","103.1","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:47","100.06","128.5","141.4","103","7.12","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:52","100.06","122.3","134.6","103.2","7.12","20.2","","LYON","LYON","STD"
"3/2/2018 13:29:57","100.06","120.8","132.9","103.2","7.12","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:02","100.07","120","132","102.9","7.12","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:07","100.06","115.9","127.5","103.3","7.14","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:12","100.06","111.6","122.8","103.2","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:17","100.06","112.3","123.5","103.1","7.14","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:22","100.06","108.8","119.6","102.8","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:27","100.06","106.8","117.5","102.4","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:32","100.06","105.2","115.7","102.7","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:37","100.06","102.6","112.8","102.5","7.16","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:42","100.06","102.4","112.6","102.2","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:47","100.06","101.5","111.6","102.6","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:52","100.06","100.8","110.8","103.4","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:30:57","100.06","99.7","109.6","103.5","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:02","100.06","98.2","108","103.4","7.15","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:07","100.06","97.7","107.5","103","7.14","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:12","100.06","97.2","106.9","102.5","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:17","100.05","96.5","106.1","102.8","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:22","100.06","96.1","105.7","103.1","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:27","100.06","95.6","105.1","103","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:32","100.06","95","104.5","103.1","7.14","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:37","100.06","94.8","104.3","102.8","7.14","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:42","100.06","94.3","103.8","102.9","7.14","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:47","100.06","94","103.4","102.8","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:52","100.06","94","103.4","102.8","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:31:57","100.06","93.6","103","103.2","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:02","100.06","93.6","102.9","103.2","7.13","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:07","100.06","93.2","102.5","103","7.12","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:12","100.06","93","102.3","103.1","7.12","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:17","100.06","92.7","102","103.3","7.11","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:22","100.06","92.6","101.9","103.1","7.11","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:27","100.06","92.6","101.8","103.1","7.11","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:32","100.06","92.4","101.7","103.2","7.1","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:37","100.06","92.4","101.7","103.1","7.1","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:42","100.06","92.3","101.5","102.9","7.1","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:47","100.06","92.2","101.5","103.2","7.1","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:52","100.06","92.2","101.4","103.2","7.1","20.2","","LYON","LYON","STD"
"3/2/2018 13:32:57","100.06","92.2","101.4","103.3","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:02","100.06","92.1","101.3","102.8","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:07","100.06","92","101.2","102.6","7.1","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:12","100.05","91.9","101.1","102.4","7.1","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:17","100.06","91.9","101.1","102.8","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:22","100.06","91.8","101","102.8","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:27","100.06","91.8","101","103.1","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:32","100.06","91.8","101","103","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:37","100.06","91.8","100.9","103","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:42","100.06","91.7","100.8","103.1","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:47","100.06","91.7","100.9","103.4","7.09","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:52","100.06","91.7","100.8","102.9","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:33:57","100.07","91.6","100.8","103.2","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:02","100.06","91.7","100.8","103.4","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:07","100.07","91.6","100.8","103.4","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:12","100.06","91.6","100.7","102.8","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:17","100.06","91.6","100.7","102.8","7.07","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:22","100.06","91.6","100.8","102.6","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:27","100.06","91.5","100.7","102.3","7.08","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:32","100.06","91.6","100.7","102.4","7.07","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:37","100.06","91.5","100.7","102.4","7.07","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:42","100.06","91.6","100.7","102.3","7.07","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:47","100.06","91.5","100.6","102.7","7.07","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:52","100.06","91.6","100.7","103.2","7.07","20.2","","LYON","LYON","STD"
"3/2/2018 13:34:57","100.05","91.6","100.7","103","7.06","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:02","100.06","91.6","100.7","103.1","7.07","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:07","100.05","91.5","100.6","103","7.06","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:12","100.05","91.5","100.7","102.6","7.06","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:17","100.06","91.5","100.6","102.8","7.07","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:22","100.05","91.4","100.6","102.8","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:27","100.05","91.5","100.7","102.9","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:32","100.06","91.5","100.6","103.7","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:37","100.06","91.5","100.6","103.6","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:42","100.06","91.5","100.6","103.1","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:47","100.05","91.5","100.6","102.5","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:52","100.06","91.5","100.6","102.4","7.06","20.2","","LYON","LYON","STD"
"3/2/2018 13:35:57","100.06","91.4","100.6","102.1","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:02","100.06","91.5","100.6","102.6","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:07","100.06","91.5","100.6","102.5","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:12","100.06","91.5","100.6","102.6","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:17","100.06","91.5","100.6","102.6","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:22","100.07","91.5","100.6","103","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:27","100.06","91.4","100.5","103.1","7.06","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:32","100.06","91.5","100.6","102.9","7.06","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:37","100.06","91.5","100.6","102.7","7.06","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:42","100.05","91.5","100.6","102.9","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:47","100.05","91.4","100.5","103.2","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:52","100.05","91.5","100.6","102.6","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:36:57","100.06","91.5","100.7","102.2","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:02","100.06","91.5","100.6","102.4","7.05","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:07","100.06","91.5","100.7","102.4","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:12","100.06","91.5","100.6","102.4","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:17","100.06","91.5","100.6","102.3","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:22","100.06","91.5","100.7","102.5","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:27","100.06","91.5","100.6","102.7","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:32","100.06","91.5","100.6","102.9","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:37","100.07","91.5","100.7","102.4","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:42","100.06","91.5","100.6","102.5","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:47","100.06","91.4","100.5","102.7","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:52","100.06","91.6","100.7","102.2","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:37:57","100.06","91.5","100.7","102","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:02","100.06","91.6","100.7","102.8","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:07","100.06","91.5","100.7","103.2","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:12","100.06","91.5","100.7","102.6","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:17","100.06","91.6","100.7","102.7","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:22","100.06","91.6","100.7","102.9","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:27","100.06","91.6","100.7","102.9","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:32","100.06","91.6","100.7","102.7","7.04","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:37","100.06","91.5","100.6","102.8","7.02","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:42","100.07","91.6","100.7","102.7","7.02","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:47","100.06","91.6","100.7","102.6","7.03","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:52","100.06","91.6","100.7","102.4","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:38:57","100.06","91.6","100.7","102.1","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:02","100.07","91.6","100.7","102.1","7.02","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:07","100.07","91.6","100.8","102.7","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:12","100.07","91.6","100.7","102.6","7","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:17","100.06","91.6","100.7","102.3","7","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:22","100.07","91.6","100.7","102.2","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:27","100.06","91.6","100.7","102.4","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:32","100.07","91.7","100.8","103","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:37","100.06","91.7","100.8","102.5","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:42","100.07","91.6","100.8","102.5","7.02","20.2","","LYON","LYON","STD"
"3/2/2018 13:39:47","100.07","91.7","100.8","102","7.02","20.3","","LYON","LYON","STD"
"3/2/2018 13:39:52","100.07","91.6","100.8","102.2","7.02","20.3","","LYON","LYON","STD"
"3/2/2018 13:39:57","100.07","91.6","100.7","101.8","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:02","100.07","91.6","100.7","101.6","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:07","100.07","91.6","100.7","102.5","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:40:12","100.07","91.7","100.9","102.9","7.01","20.2","","LYON","LYON","STD"
"3/2/2018 13:40:17","100.07","91.7","100.9","102.2","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:22","100.06","91.7","100.8","102.4","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:27","100.06","91.7","100.8","101.9","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:32","100.06","91.6","100.8","102","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:37","100.07","91.7","100.8","101.8","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:42","100.07","91.7","100.8","102.3","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:47","100.07","91.7","100.9","102.1","7.01","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:52","100.07","91.8","101","102.1","7","20.3","","LYON","LYON","STD"
"3/2/2018 13:40:57","100.06","91.8","100.9","102.4","7","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:02","100.06","91.8","100.9","102","7","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:07","100.07","91.8","100.9","101.8","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:12","100.06","91.8","101","102","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:17","100.06","91.7","100.9","101.6","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:22","100.07","91.8","100.9","101.5","7","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:27","100.07","91.7","100.9","101.8","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:32","100.07","91.8","100.9","101.4","7","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:37","100.07","91.8","100.9","101.5","7","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:42","100.07","91.8","100.9","101.8","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:47","100.07","91.8","100.9","101.9","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:52","100.07","91.9","101","101.9","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:41:57","100.07","91.8","100.9","102","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:02","100.07","91.8","101","102.1","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:07","100.07","91.8","101","101.8","7","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:12","100.06","91.8","101","101.7","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:17","100.07","91.8","101","101.7","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:22","100.06","91.8","101","101.7","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:27","100.06","91.8","101","101.7","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:32","100.07","91.9","101","102","6.98","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:37","100.07","91.9","101","102.1","6.99","20.3","","LYON","LYON","STD"
"3/2/2018 13:42:42","100.07","91.9","101","102","6.99","20.3","","LYON","LYON","STD"
