"Timestamp","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Temperature (C)","Comment","Site","Folder","Unit ID"
"11/5/2016 10:01:39","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:40","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:41","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:42","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:43","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:44","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:45","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:46","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:47","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:48","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:49","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:50","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:51","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:52","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:53","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:54","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:55","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:56","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:57","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:58","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:01:59","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:00","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:01","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:02","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:03","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:04","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:05","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:06","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:07","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:08","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:09","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:10","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:11","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:12","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:13","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:14","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:15","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:16","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:17","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:18","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:19","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:20","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:21","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:22","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:23","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:24","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:25","120.7","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:26","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:27","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:28","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:29","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:30","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:31","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:32","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:33","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:34","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:35","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:36","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:37","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:38","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:39","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:40","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:41","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:42","120.6","129.6","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:43","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:44","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:45","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:46","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:47","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:48","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:49","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:50","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:51","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:52","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:53","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:54","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:55","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:56","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:57","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:58","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:02:59","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:00","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:01","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:02","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:03","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:04","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:05","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:06","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:07","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:08","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:09","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:10","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:11","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:12","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:13","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:14","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:15","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:16","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:17","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:18","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:19","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:20","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:21","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:22","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:23","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:24","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:25","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:26","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:27","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:28","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:29","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:30","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:31","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:32","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:33","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:34","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:35","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:36","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:37","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:38","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:39","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:40","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:41","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:42","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:43","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:44","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:45","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:46","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:47","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:48","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:49","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:50","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:51","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:52","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:53","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:54","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:55","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:56","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:57","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:58","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:03:59","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:00","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:01","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:02","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:03","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:04","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:05","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:06","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:07","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:09","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:10","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:11","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:12","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:13","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:14","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:15","120.6","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:16","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:17","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:18","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:19","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:20","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:21","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:22","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:23","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:24","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:25","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:26","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:27","120.5","129.5","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:28","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:29","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:30","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:31","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:32","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:33","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:34","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:35","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:36","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:37","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:38","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:39","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:40","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:41","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:42","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:43","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:44","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:45","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:46","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:47","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:48","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:49","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:50","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:51","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:52","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:53","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:54","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:55","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:56","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:57","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:58","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:04:59","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:00","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:01","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:02","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:03","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:04","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:05","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:06","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:07","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:08","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:09","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:10","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:11","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:12","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:14","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:15","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:16","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:17","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:18","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:19","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:20","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:21","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:22","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:23","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:24","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:25","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:26","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:27","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:28","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:29","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:30","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:31","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:32","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:33","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:34","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:35","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:36","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:37","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:38","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:39","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:40","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:41","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:42","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:43","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:44","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:45","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:46","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:47","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:48","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:49","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:50","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:51","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:52","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:53","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:54","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:56","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:57","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:58","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:05:59","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:06:00","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:06:01","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:06:02","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:06:03","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:06:04","120.5","129.4","21.4","","LYON","LYON","STD"
"11/5/2016 10:06:05","120.5","129.4","21.4","","LYON","LYON","STD"
