"Timestamp","Barometer (kPA)","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Dissolved Oxygen (%)","pH_1 (Units)","Temperature (C)","Comment","Site","Folder","Unit ID"
"1/26/2018 09:55:42","99.65","131.4","141.9","103.3","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:55:47","99.66","131","141.6","103.2","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:55:52","99.65","130.7","141.2","103.5","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:55:57","99.66","130.5","141","103.3","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:02","99.65","129.7","140.1","103.4","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:07","99.66","129.2","139.5","103.7","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:12","99.66","129","139.3","103.6","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:17","99.66","128.9","139.3","103.6","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:22","99.66","128.6","139","103.5","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:27","99.65","128.1","138.4","103.4","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:32","99.65","128.1","138.4","103.5","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:37","99.66","128.2","138.4","103.5","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:42","99.66","127.8","138.1","103.5","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:47","99.65","127.2","137.4","103.4","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:52","99.65","126.9","137","103.6","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:56:57","99.65","126.5","136.7","103.6","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:02","99.65","126.7","136.8","103.2","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:07","99.65","126.4","136.6","103.4","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:12","99.65","126","136.1","103.8","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:17","99.66","125.9","136","103.5","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:22","99.64","125.8","135.9","103.1","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:27","99.66","125.9","135.9","103.3","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:32","99.65","125.4","135.4","103.2","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:37","99.65","125.1","135.1","103.6","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:42","99.65","124.9","134.9","104","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:47","99.66","124.7","134.7","103.8","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:52","99.65","124.5","134.4","103.7","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:57:57","99.65","124.6","134.6","103.7","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:58:02","99.65","124.4","134.3","103.2","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:58:07","99.65","124.1","134","103.4","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:58:12","99.65","123.9","133.8","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:58:17","99.66","123.6","133.5","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:58:22","99.66","123.5","133.4","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:58:27","99.66","123.5","133.4","103.8","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:58:32","99.66","123.4","133.2","103.3","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:58:37","99.66","123.3","133.2","103.2","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:58:42","99.66","123.2","133","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:58:47","99.66","122.9","132.8","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:58:52","99.65","122.8","132.6","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:58:57","99.66","122.8","132.6","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:02","99.65","122.5","132.3","103.1","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:07","99.66","122.5","132.3","103.3","7.16","21.1","","LYON","","TEST"
"1/26/2018 09:59:12","99.65","122.5","132.3","103.2","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:17","99.65","122.3","132.1","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:22","99.67","122.1","131.9","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:27","99.65","122","131.7","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:32","99.66","122","131.7","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:37","99.66","121.9","131.6","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:42","99.66","121.8","131.5","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:47","99.65","121.8","131.5","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:52","99.65","121.7","131.5","103.2","7.17","21.1","","LYON","","TEST"
"1/26/2018 09:59:57","99.65","121.6","131.3","103","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:02","99.66","121.5","131.2","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:07","99.65","121.4","131.1","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:12","99.65","121.3","130.9","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:17","99.66","121.2","130.9","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:22","99.66","121.2","130.9","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:27","99.66","121.1","130.8","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:32","99.65","121.1","130.7","104","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:37","99.66","121","130.6","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:42","99.66","120.9","130.5","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:47","99.65","120.8","130.5","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:52","99.66","120.8","130.5","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:00:57","99.65","120.7","130.4","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:02","99.66","120.7","130.3","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:07","99.66","120.6","130.3","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:12","99.66","120.6","130.2","104","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:17","99.65","120.6","130.2","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:22","99.66","120.5","130.1","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:27","99.65","120.4","130","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:32","99.66","120.3","129.9","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:37","99.65","120.3","129.9","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:42","99.65","120.3","129.9","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:47","99.66","120.3","129.8","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:52","99.65","120.2","129.8","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:01:57","99.66","120.3","129.9","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:02","99.65","120.2","129.8","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:07","99.65","120.1","129.7","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:12","99.65","120","129.6","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:17","99.66","120","129.5","104","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:22","99.66","119.9","129.5","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:27","99.65","119.9","129.5","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:32","99.65","119.9","129.4","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:37","99.65","119.9","129.4","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:42","99.65","119.9","129.4","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:47","99.65","119.8","129.4","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:52","99.65","119.8","129.4","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:02:57","99.66","119.8","129.3","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:02","99.66","119.7","129.2","103","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:07","99.66","119.7","129.2","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:12","99.65","119.6","129.1","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:17","99.66","119.6","129.1","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:22","99.66","119.6","129.1","103.2","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:27","99.66","119.5","129.1","103","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:32","99.66","119.5","129.1","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:37","99.66","119.6","129.1","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:42","99.67","119.5","129","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:47","99.67","119.4","129","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:52","99.66","119.4","128.9","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:03:57","99.66","119.4","128.9","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:02","99.66","119.4","128.9","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:07","99.66","119.4","128.9","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:12","99.66","119.3","128.8","104","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:17","99.65","119.3","128.8","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:22","99.66","119.3","128.8","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:27","99.66","119.3","128.7","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:32","99.66","119.3","128.8","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:37","99.66","119.2","128.7","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:42","99.66","119.2","128.7","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:47","99.66","119.2","128.7","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:52","99.66","119.2","128.7","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:04:57","99.65","119.2","128.6","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:02","99.66","119.1","128.6","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:07","99.66","119.1","128.6","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:12","99.66","119.1","128.6","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:17","99.65","119.1","128.6","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:22","99.65","119","128.5","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:27","99.65","119.1","128.6","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:32","99.67","119.1","128.5","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:37","99.65","119","128.5","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:42","99.67","119","128.5","103.1","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:47","99.66","119","128.4","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:52","99.66","119","128.5","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:05:57","99.66","119","128.5","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:02","99.67","119","128.5","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:07","99.66","118.9","128.4","103.1","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:12","99.66","118.9","128.4","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:17","99.66","118.9","128.4","103.8","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:22","99.66","118.9","128.4","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:27","99.66","118.9","128.3","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:32","99.66","118.9","128.3","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:37","99.66","118.8","128.3","103.2","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:42","99.66","118.9","128.3","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:47","99.66","118.8","128.3","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:52","99.66","118.8","128.2","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:06:57","99.66","118.8","128.3","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:02","99.66","118.8","128.3","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:07","99.67","118.8","128.2","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:12","99.67","118.8","128.2","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:17","99.67","118.8","128.2","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:22","99.66","118.7","128.2","103.3","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:27","99.67","118.7","128.2","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:32","99.67","118.8","128.2","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:37","99.67","118.7","128.1","104","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:42","99.67","118.7","128.1","103.9","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:47","99.67","118.7","128.1","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:52","99.66","118.7","128.1","103.4","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:07:57","99.66","118.7","128.1","103.5","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:08:02","99.65","118.7","128.1","104","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:08:07","99.66","118.7","128.1","103.6","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:08:12","99.66","118.7","128.1","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:08:17","99.66","118.7","128.1","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:08:22","99.66","118.6","128.1","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:08:27","99.66","118.7","128.1","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:08:32","99.66","118.6","128.1","103.7","7.17","21.1","","LYON","","TEST"
"1/26/2018 10:08:37","99.65","118.6","128.1","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:08:42","99.66","118.7","128.1","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:08:47","99.65","118.6","128","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:08:52","99.67","118.6","128","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:08:57","99.67","118.6","128","102.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:02","99.67","118.6","128","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:07","99.66","118.6","128","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:12","99.67","118.6","128","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:17","99.67","118.6","128","103.4","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:22","99.66","118.5","127.9","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:27","99.67","118.5","127.9","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:32","99.66","118.6","128","102.6","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:37","99.66","118.6","128","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:42","99.66","118.5","127.9","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:47","99.66","118.5","127.9","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:52","99.67","118.5","127.9","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:09:57","99.66","118.5","127.9","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:02","99.65","118.5","127.9","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:07","99.66","118.5","127.9","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:12","99.66","118.5","127.9","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:17","99.65","118.5","127.9","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:22","99.66","118.5","127.9","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:27","99.66","118.5","127.9","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:32","99.66","118.5","127.9","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:37","99.66","118.5","127.9","103.4","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:42","99.66","118.5","127.9","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:47","99.65","118.4","127.8","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:52","99.66","118.5","127.9","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:10:57","99.65","118.5","127.8","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:02","99.65","118.5","127.9","103.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:07","99.65","118.5","127.8","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:12","99.66","118.5","127.8","102.6","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:17","99.65","118.5","127.8","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:22","99.66","118.4","127.8","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:27","99.66","118.4","127.8","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:32","99.67","118.4","127.8","103.4","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:37","99.66","118.4","127.8","103.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:42","99.66","118.5","127.8","103.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:47","99.66","118.4","127.8","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:52","99.67","118.4","127.8","103.7","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:11:57","99.66","118.4","127.8","103.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:02","99.66","118.4","127.8","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:07","99.66","118.4","127.8","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:12","99.66","118.4","127.8","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:17","99.67","118.4","127.8","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:22","99.66","118.4","127.7","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:27","99.65","118.4","127.8","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:32","99.66","118.4","127.8","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:37","99.66","118.4","127.7","103.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:42","99.66","118.4","127.8","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:47","99.66","118.4","127.7","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:52","99.66","118.3","127.7","102.7","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:12:57","99.66","118.4","127.7","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:02","99.65","118.4","127.7","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:07","99.66","118.3","127.7","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:12","99.66","118.4","127.7","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:17","99.65","118.3","127.7","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:22","99.66","118.3","127.7","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:27","99.66","118.3","127.7","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:32","99.66","118.3","127.7","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:37","99.66","118.3","127.7","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:42","99.66","118.3","127.7","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:47","99.66","118.3","127.7","103.4","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:52","99.66","118.3","127.7","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:13:57","99.66","118.3","127.7","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:02","99.66","118.3","127.7","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:07","99.67","118.3","127.7","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:12","99.66","118.3","127.7","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:17","99.66","118.3","127.7","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:22","99.66","118.3","127.7","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:27","99.66","118.3","127.6","102.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:32","99.66","118.3","127.7","102.7","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:37","99.66","118.3","127.6","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:42","99.65","118.3","127.7","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:47","99.66","118.3","127.6","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:52","99.66","118.3","127.6","103.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:14:57","99.65","118.3","127.6","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:02","99.66","118.3","127.7","102.7","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:07","99.66","118.3","127.6","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:12","99.66","118.3","127.6","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:17","99.66","118.3","127.6","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:22","99.65","118.3","127.6","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:27","99.66","118.3","127.6","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:32","99.65","118.3","127.6","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:37","99.66","118.3","127.6","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:42","99.65","118.3","127.6","102.7","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:47","99.65","118.3","127.6","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:52","99.65","118.3","127.6","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:15:57","99.66","118.3","127.6","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:02","99.66","118.3","127.6","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:07","99.66","118.3","127.6","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:12","99.66","118.3","127.6","102.7","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:17","99.66","118.3","127.6","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:22","99.66","118.3","127.6","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:27","99.66","118.3","127.6","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:32","99.66","118.2","127.6","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:37","99.66","118.3","127.6","102.7","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:42","99.66","118.3","127.6","102.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:47","99.66","118.3","127.6","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:52","99.66","118.2","127.6","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:16:57","99.66","118.3","127.6","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:02","99.66","118.2","127.6","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:07","99.66","118.2","127.6","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:12","99.65","118.2","127.5","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:17","99.66","118.2","127.5","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:22","99.65","118.2","127.6","103.6","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:27","99.66","118.2","127.5","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:32","99.66","118.3","127.6","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:37","99.65","118.2","127.5","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:42","99.65","118.2","127.5","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:47","99.65","118.2","127.5","102.8","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:52","99.65","118.2","127.5","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:17:57","99.65","118.2","127.5","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:02","99.66","118.2","127.5","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:07","99.65","118.2","127.5","103.4","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:12","99.65","118.2","127.5","103.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:17","99.65","118.2","127.5","103.6","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:22","99.65","118.2","127.5","103.6","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:27","99.65","118.2","127.5","103.5","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:32","99.65","118.2","127.5","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:37","99.65","118.2","127.5","103","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:42","99.65","118.2","127.5","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:47","99.65","118.2","127.5","102.9","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:52","99.66","118.2","127.5","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:18:57","99.66","118.2","127.5","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:19:02","99.66","118.2","127.5","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:19:07","99.65","118.2","127.5","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:19:12","99.66","118.2","127.5","103.3","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:19:17","99.66","118.2","127.5","103.2","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:19:22","99.66","118.2","127.5","103.1","7.17","21.2","","LYON","","TEST"
"1/26/2018 10:19:27","99.66","118.2","127.5","102.6","7.17","21.2","","LYON","","TEST"
